Uni,Caseload,Uni_Rate,Labour_Market_Region,Education_level,Year
1,5,40.52,ALPINE,EDU_LVL_TRADE_OR_TAFE,2011
1,16,129.67,ALPINE,EDU_LVL_TRADE_OR_TAFE,2011
1,1,3.43,MOIRA,EDU_LVL_TRADE_OR_TAFE,2011
1,97,332.49,MOIRA,EDU_LVL_TRADE_OR_TAFE,2011
1,5,17.77,WANGARATTA,EDU_LVL_TRADE_OR_TAFE,2011
1,73,259.38,WANGARATTA,EDU_LVL_TRADE_OR_TAFE,2011
1,3,18.52,CORANGAMITE,EDU_LVL_TRADE_OR_TAFE,2011
1,14,86.43,CORANGAMITE,EDU_LVL_TRADE_OR_TAFE,2011
1,1,6.03,MOYNE,EDU_LVL_TRADE_OR_TAFE,2011
1,8,48.27,MOYNE,EDU_LVL_TRADE_OR_TAFE,2011
1,18,52.88,WARRNAMBOOL,EDU_LVL_TRADE_OR_TAFE,2011
1,89,261.45,WARRNAMBOOL,EDU_LVL_TRADE_OR_TAFE,2011
1,10,23.17,WELLINGTON,EDU_LVL_TRADE_OR_TAFE,2011
1,10,23.17,WELLINGTON,EDU_LVL_TRADE_OR_TAFE,2011
1,60,139.01,WELLINGTON,EDU_LVL_TRADE_OR_TAFE,2011
1,60,139.01,WELLINGTON,EDU_LVL_TRADE_OR_TAFE,2011
1,8,4.78,WHITEHORSE,EDU_LVL_TRADE_OR_TAFE,2011
1,112,66.98,WHITEHORSE,EDU_LVL_TRADE_OR_TAFE,2011
1,21,10.62,WHITTLESEA,EDU_LVL_TRADE_OR_TAFE,2011
1,287,145.17,WHITTLESEA,EDU_LVL_TRADE_OR_TAFE,2011
1,3,18.95,INDIGO,EDU_LVL_TRADE_OR_TAFE,2011
1,10,63.16,INDIGO,EDU_LVL_TRADE_OR_TAFE,2011
1,1,16.8,TOWONG,EDU_LVL_TRADE_OR_TAFE,2011
1,3,50.39,TOWONG,EDU_LVL_TRADE_OR_TAFE,2011
1,2,5.12,WODONGA,EDU_LVL_TRADE_OR_TAFE,2011
1,71,181.79,WODONGA,EDU_LVL_TRADE_OR_TAFE,2011
1,13,6.05,WYNDHAM,EDU_LVL_TRADE_OR_TAFE,2011
1,169,78.65,WYNDHAM,EDU_LVL_TRADE_OR_TAFE,2011
1,7,7.74,YARRA,EDU_LVL_TRADE_OR_TAFE,2011
1,337,372.78,YARRA,EDU_LVL_TRADE_OR_TAFE,2011
1,16,10.42,YARRA RANGES,EDU_LVL_TRADE_OR_TAFE,2011
1,158,102.86,YARRA RANGES,EDU_LVL_TRADE_OR_TAFE,2011
1,1,0.99,BALLARAT,EDU_LVL_TRADE_OR_TAFE,2011
1,1,2.23,EAST GIPPSLAND,EDU_LVL_TRADE_OR_TAFE,2011
1,1,0.72,FRANKSTON,EDU_LVL_TRADE_OR_TAFE,2011
1,1,0.99,BAYSIDE,EDU_LVL_TRADE_OR_TAFE,2011
1,1,0.83,MANNINGHAM,EDU_LVL_TRADE_OR_TAFE,2011
1,1,0.94,PORT PHILLIP,EDU_LVL_TRADE_OR_TAFE,2011
1,2,1.2,WHITEHORSE,EDU_LVL_TRADE_OR_TAFE,2011
1,50,49.26,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,104,102.46,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,8,7.88,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,5,69.7,PYRENEES,EDU_LVL_YR_1_to_9,2011
1,3,41.82,PYRENEES,EDU_LVL_YR_1_to_9,2011
1,1,13.94,PYRENEES,EDU_LVL_YR_1_to_9,2011
1,18,14.24,BANYULE,EDU_LVL_YR_1_to_9,2011
1,100,79.11,BANYULE,EDU_LVL_YR_1_to_9,2011
1,3,2.37,BANYULE,EDU_LVL_YR_1_to_9,2011
1,10,30.78,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,24,73.87,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,1,3.08,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,21,9.2,COLAC OTWAY,EDU_LVL_YR_1_to_9,2011
1,10,34.89,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,8,27.91,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,1,3.49,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,38,79.74,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,56,117.51,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,4,8.39,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,12,86.21,BENALLA,EDU_LVL_YR_1_to_9,2011
1,4,28.74,BENALLA,EDU_LVL_YR_1_to_9,2011
1,1,7.18,BENALLA,EDU_LVL_YR_1_to_9,2011
1,20,235.77,MANSFIELD,EDU_LVL_YR_1_to_9,2011
1,4,47.15,MANSFIELD,EDU_LVL_YR_1_to_9,2011
1,4,28.96,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,2,14.48,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,1,7.24,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,42,38.31,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,97,88.48,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,14,12.77,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,12,6.86,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,56,32,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,2,1.14,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,87,43.03,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,283,139.97,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,2,0.99,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,19,50.89,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,34,91.07,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,1,2.68,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,33,35.7,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,95,102.78,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,6,6.49,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,84,27.96,CASEY,EDU_LVL_YR_1_to_9,2011
1,209,69.57,CASEY,EDU_LVL_YR_1_to_9,2011
1,12,3.99,CASEY,EDU_LVL_YR_1_to_9,2011
1,19,147.25,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,16,124,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,1,7.75,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,9,119.41,LODDON,EDU_LVL_YR_1_to_9,2011
1,3,39.8,LODDON,EDU_LVL_YR_1_to_9,2011
1,1,13.27,LODDON,EDU_LVL_YR_1_to_9,2011
1,37,24.34,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,190,124.97,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,2,1.32,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,40,89.34,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,62,138.48,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,5,11.17,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,54,39.15,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,354,256.65,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,8,5.8,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,59,25.39,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,223,95.95,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,8,3.44,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,8,7.9,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,83,81.99,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,7,4.78,GLEN EIRA,EDU_LVL_YR_1_to_9,2011
1,79,53.96,GLEN EIRA,EDU_LVL_YR_1_to_9,2011
1,75,47.83,GREATER DANDENONG,EDU_LVL_YR_1_to_9,2011
1,304,193.88,GREATER DANDENONG,EDU_LVL_YR_1_to_9,2011
1,7,4.46,GREATER DANDENONG,EDU_LVL_YR_1_to_9,2011
1,50,77.45,GREATER SHEPPARTON,EDU_LVL_YR_1_to_9,2011
1,129,199.83,GREATER SHEPPARTON,EDU_LVL_YR_1_to_9,2011
1,1,1.55,GREATER SHEPPARTON,EDU_LVL_YR_1_to_9,2011
1,29,31.62,HOBSONS BAY,EDU_LVL_YR_1_to_9,2011
1,105,114.47,HOBSONS BAY,EDU_LVL_YR_1_to_9,2011
1,3,3.27,HOBSONS BAY,EDU_LVL_YR_1_to_9,2011
1,4,69.22,HINDMARSH,EDU_LVL_YR_1_to_9,2011
1,11,55.68,HORSHAM,EDU_LVL_YR_1_to_9,2011
1,38,192.34,HORSHAM,EDU_LVL_YR_1_to_9,2011
1,4,20.25,HORSHAM,EDU_LVL_YR_1_to_9,2011
1,2,50.53,WEST WIMMERA,EDU_LVL_YR_1_to_9,2011
1,2,50.53,WEST WIMMERA,EDU_LVL_YR_1_to_9,2011
1,96,48.24,HUME,EDU_LVL_YR_1_to_9,2011
1,370,185.93,HUME,EDU_LVL_YR_1_to_9,2011
1,13,6.53,HUME,EDU_LVL_YR_1_to_9,2011
1,23,14.7,KINGSTON,EDU_LVL_YR_1_to_9,2011
1,23,14.7,KINGSTON,EDU_LVL_YR_1_to_9,2011
1,167,106.74,KINGSTON,EDU_LVL_YR_1_to_9,2011
1,167,106.74,KINGSTON,EDU_LVL_YR_1_to_9,2011
1,6,3.83,KINGSTON,EDU_LVL_YR_1_to_9,2011
1,6,3.83,KINGSTON,EDU_LVL_YR_1_to_9,2011
1,21,13.2,KNOX,EDU_LVL_YR_1_to_9,2011
1,145,91.14,KNOX,EDU_LVL_YR_1_to_9,2011
1,3,1.89,KNOX,EDU_LVL_YR_1_to_9,2011
1,46,62.08,LATROBE,EDU_LVL_YR_1_to_9,2011
1,204,275.3,LATROBE,EDU_LVL_YR_1_to_9,2011
1,5,6.75,LATROBE,EDU_LVL_YR_1_to_9,2011
1,46,62.08,LATROBE,EDU_LVL_YR_1_to_9,2011
1,204,275.3,LATROBE,EDU_LVL_YR_1_to_9,2011
1,5,6.75,LATROBE,EDU_LVL_YR_1_to_9,2011
1,21,45.22,MACEDON RANGES,EDU_LVL_YR_1_to_9,2011
1,26,55.98,MACEDON RANGES,EDU_LVL_YR_1_to_9,2011
1,2,4.31,MACEDON RANGES,EDU_LVL_YR_1_to_9,2011
1,12,64.15,MOUNT ALEXANDER,EDU_LVL_YR_1_to_9,2011
1,11,58.8,MOUNT ALEXANDER,EDU_LVL_YR_1_to_9,2011
1,12,9.9,MANNINGHAM,EDU_LVL_YR_1_to_9,2011
1,40,33.01,MANNINGHAM,EDU_LVL_YR_1_to_9,2011
1,23,27,MARIBYRNONG,EDU_LVL_YR_1_to_9,2011
1,117,137.33,MARIBYRNONG,EDU_LVL_YR_1_to_9,2011
1,2,2.35,MARIBYRNONG,EDU_LVL_YR_1_to_9,2011
1,14,12.36,MAROONDAH,EDU_LVL_YR_1_to_9,2011
1,112,98.87,MAROONDAH,EDU_LVL_YR_1_to_9,2011
1,3,2.65,MAROONDAH,EDU_LVL_YR_1_to_9,2011
1,21,15.15,MELBOURNE,EDU_LVL_YR_1_to_9,2011
1,505,364.37,MELBOURNE,EDU_LVL_YR_1_to_9,2011
1,10,7.22,MELBOURNE,EDU_LVL_YR_1_to_9,2011
1,55,40.65,MELTON,EDU_LVL_YR_1_to_9,2011
1,110,81.3,MELTON,EDU_LVL_YR_1_to_9,2011
1,7,5.17,MELTON,EDU_LVL_YR_1_to_9,2011
1,35,64.65,MILDURA,EDU_LVL_YR_1_to_9,2011
1,88,162.56,MILDURA,EDU_LVL_YR_1_to_9,2011
1,2,3.69,MILDURA,EDU_LVL_YR_1_to_9,2011
1,25,62.23,MITCHELL,EDU_LVL_YR_1_to_9,2011
1,30,74.68,MITCHELL,EDU_LVL_YR_1_to_9,2011
1,6,14.94,MITCHELL,EDU_LVL_YR_1_to_9,2011
1,5,49.2,STRATHBOGIE,EDU_LVL_YR_1_to_9,2011
1,4,39.36,STRATHBOGIE,EDU_LVL_YR_1_to_9,2011
1,18,9.5,MONASH,EDU_LVL_YR_1_to_9,2011
1,104,54.87,MONASH,EDU_LVL_YR_1_to_9,2011
1,4,2.11,MONASH,EDU_LVL_YR_1_to_9,2011
1,24,19.93,MOONEE VALLEY,EDU_LVL_YR_1_to_9,2011
1,118,97.98,MOONEE VALLEY,EDU_LVL_YR_1_to_9,2011
1,1,4.69,GOLDEN PLAINS,EDU_LVL_YR_1_to_9,2011
1,1,4.69,GOLDEN PLAINS,EDU_LVL_YR_1_to_9,2011
1,6,39.02,HEPBURN,EDU_LVL_YR_1_to_9,2011
1,3,19.51,HEPBURN,EDU_LVL_YR_1_to_9,2011
1,1,6.5,HEPBURN,EDU_LVL_YR_1_to_9,2011
1,19,59.81,MOORABOOL,EDU_LVL_YR_1_to_9,2011
1,30,94.43,MOORABOOL,EDU_LVL_YR_1_to_9,2011
1,38,22.64,MORELAND,EDU_LVL_YR_1_to_9,2011
1,126,75.06,MORELAND,EDU_LVL_YR_1_to_9,2011
1,3,1.79,MORELAND,EDU_LVL_YR_1_to_9,2011
1,40,25.24,MORNINGTON PENINSULA,EDU_LVL_YR_1_to_9,2011
1,132,83.3,MORNINGTON PENINSULA,EDU_LVL_YR_1_to_9,2011
1,9,5.68,MORNINGTON PENINSULA,EDU_LVL_YR_1_to_9,2011
1,6,9.4,NILLUMBIK,EDU_LVL_YR_1_to_9,2011
1,22,34.47,NILLUMBIK,EDU_LVL_YR_1_to_9,2011
1,7,60.22,ARARAT,EDU_LVL_YR_1_to_9,2011
1,15,129.03,ARARAT,EDU_LVL_YR_1_to_9,2011
1,13,111.48,NORTHERN GRAMPIANS,EDU_LVL_YR_1_to_9,2011
1,12,102.91,NORTHERN GRAMPIANS,EDU_LVL_YR_1_to_9,2011
1,3,25.73,NORTHERN GRAMPIANS,EDU_LVL_YR_1_to_9,2011
1,5,73.22,YARRIAMBIACK,EDU_LVL_YR_1_to_9,2011
1,2,29.29,YARRIAMBIACK,EDU_LVL_YR_1_to_9,2011
1,17,15.97,PORT PHILLIP,EDU_LVL_YR_1_to_9,2011
1,196,184.16,PORT PHILLIP,EDU_LVL_YR_1_to_9,2011
1,1,0.94,PORT PHILLIP,EDU_LVL_YR_1_to_9,2011
1,11,55.79,GLENELG,EDU_LVL_YR_1_to_9,2011
1,26,131.87,GLENELG,EDU_LVL_YR_1_to_9,2011
1,1,5.07,GLENELG,EDU_LVL_YR_1_to_9,2011
1,11,68.19,SOUTHERN GRAMPIANS,EDU_LVL_YR_1_to_9,2011
1,9,55.79,SOUTHERN GRAMPIANS,EDU_LVL_YR_1_to_9,2011
1,1,6.2,SOUTHERN GRAMPIANS,EDU_LVL_YR_1_to_9,2011
1,11,10.13,STONNINGTON,EDU_LVL_YR_1_to_9,2011
1,111,102.21,STONNINGTON,EDU_LVL_YR_1_to_9,2011
1,14,65.89,COLAC-OTWAY,EDU_LVL_YR_1_to_9,2011
1,18,84.71,COLAC-OTWAY,EDU_LVL_YR_1_to_9,2011
1,1,4.71,COLAC-OTWAY,EDU_LVL_YR_1_to_9,2011
1,1,3.37,SURF COAST,EDU_LVL_YR_1_to_9,2011
1,7,23.62,SURF COAST,EDU_LVL_YR_1_to_9,2011
1,3,47.85,BULOKE,EDU_LVL_YR_1_to_9,2011
1,2,31.9,BULOKE,EDU_LVL_YR_1_to_9,2011
1,16,151.76,GANNAWARRA,EDU_LVL_YR_1_to_9,2011
1,5,47.42,GANNAWARRA,EDU_LVL_YR_1_to_9,2011
1,15,71.71,SWAN HILL,EDU_LVL_YR_1_to_9,2011
1,49,234.24,SWAN HILL,EDU_LVL_YR_1_to_9,2011
1,17,137.77,ALPINE,EDU_LVL_YR_1_to_9,2011
1,4,32.42,ALPINE,EDU_LVL_YR_1_to_9,2011
1,1,8.1,ALPINE,EDU_LVL_YR_1_to_9,2011
1,18,61.7,MOIRA,EDU_LVL_YR_1_to_9,2011
1,11,37.7,MOIRA,EDU_LVL_YR_1_to_9,2011
1,15,53.3,WANGARATTA,EDU_LVL_YR_1_to_9,2011
1,26,92.38,WANGARATTA,EDU_LVL_YR_1_to_9,2011
1,5,17.77,WANGARATTA,EDU_LVL_YR_1_to_9,2011
1,9,55.56,CORANGAMITE,EDU_LVL_YR_1_to_9,2011
1,6,37.04,CORANGAMITE,EDU_LVL_YR_1_to_9,2011
1,1,6.17,CORANGAMITE,EDU_LVL_YR_1_to_9,2011
1,7,42.24,MOYNE,EDU_LVL_YR_1_to_9,2011
1,2,12.07,MOYNE,EDU_LVL_YR_1_to_9,2011
1,1,6.03,MOYNE,EDU_LVL_YR_1_to_9,2011
1,12,35.25,WARRNAMBOOL,EDU_LVL_YR_1_to_9,2011
1,34,99.88,WARRNAMBOOL,EDU_LVL_YR_1_to_9,2011
1,2,5.88,WARRNAMBOOL,EDU_LVL_YR_1_to_9,2011
1,47,108.89,WELLINGTON,EDU_LVL_YR_1_to_9,2011
1,47,108.89,WELLINGTON,EDU_LVL_YR_1_to_9,2011
1,30,69.5,WELLINGTON,EDU_LVL_YR_1_to_9,2011
1,30,69.5,WELLINGTON,EDU_LVL_YR_1_to_9,2011
1,3,6.95,WELLINGTON,EDU_LVL_YR_1_to_9,2011
1,3,6.95,WELLINGTON,EDU_LVL_YR_1_to_9,2011
1,5,2.99,WHITEHORSE,EDU_LVL_YR_1_to_9,2011
1,64,38.28,WHITEHORSE,EDU_LVL_YR_1_to_9,2011
1,1,0.6,WHITEHORSE,EDU_LVL_YR_1_to_9,2011
1,55,27.82,WHITTLESEA,EDU_LVL_YR_1_to_9,2011
1,129,65.25,WHITTLESEA,EDU_LVL_YR_1_to_9,2011
1,7,3.54,WHITTLESEA,EDU_LVL_YR_1_to_9,2011
1,7,44.21,INDIGO,EDU_LVL_YR_1_to_9,2011
1,3,18.95,INDIGO,EDU_LVL_YR_1_to_9,2011
1,8,134.39,TOWONG,EDU_LVL_YR_1_to_9,2011
1,23,58.89,WODONGA,EDU_LVL_YR_1_to_9,2011
1,39,99.85,WODONGA,EDU_LVL_YR_1_to_9,2011
1,4,10.24,WODONGA,EDU_LVL_YR_1_to_9,2011
1,55,25.6,WYNDHAM,EDU_LVL_YR_1_to_9,2011
1,188,87.49,WYNDHAM,EDU_LVL_YR_1_to_9,2011
1,2,0.93,WYNDHAM,EDU_LVL_YR_1_to_9,2011
1,22,24.34,YARRA,EDU_LVL_YR_1_to_9,2011
1,221,244.47,YARRA,EDU_LVL_YR_1_to_9,2011
1,2,2.21,YARRA,EDU_LVL_YR_1_to_9,2011
1,55,35.8,YARRA RANGES,EDU_LVL_YR_1_to_9,2011
1,93,60.54,YARRA RANGES,EDU_LVL_YR_1_to_9,2011
1,2,1.3,YARRA RANGES,EDU_LVL_YR_1_to_9,2011
1,9,8.87,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,197,194.08,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,62,61.08,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,18,17.73,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,17,16.75,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,5,4.93,BALLARAT,EDU_LVL_YR_1_to_9,2011
1,2,27.88,PYRENEES,EDU_LVL_YR_1_to_9,2011
1,4,55.76,PYRENEES,EDU_LVL_YR_1_to_9,2011
1,2,1.58,BANYULE,EDU_LVL_YR_1_to_9,2011
1,66,52.21,BANYULE,EDU_LVL_YR_1_to_9,2011
1,20,15.82,BANYULE,EDU_LVL_YR_1_to_9,2011
1,8,6.33,BANYULE,EDU_LVL_YR_1_to_9,2011
1,10,7.91,BANYULE,EDU_LVL_YR_1_to_9,2011
1,5,3.96,BANYULE,EDU_LVL_YR_1_to_9,2011
1,48,147.74,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,38,116.96,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,7,21.55,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,2,6.16,BASS COAST,EDU_LVL_YR_1_to_9,2011
1,11,38.38,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,9,31.4,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,6,20.93,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,1,3.49,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,5,17.45,SOUTH GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,1,2.1,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,65,136.4,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,32,67.15,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,3,6.3,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,2,4.2,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,7,14.69,BAW BAW,EDU_LVL_YR_1_to_9,2011
1,9,64.66,BENALLA,EDU_LVL_YR_1_to_9,2011
1,7,50.29,BENALLA,EDU_LVL_YR_1_to_9,2011
1,5,35.92,BENALLA,EDU_LVL_YR_1_to_9,2011
1,2,14.37,BENALLA,EDU_LVL_YR_1_to_9,2011
1,4,47.15,MANSFIELD,EDU_LVL_YR_1_to_9,2011
1,8,94.31,MANSFIELD,EDU_LVL_YR_1_to_9,2011
1,3,35.36,MANSFIELD,EDU_LVL_YR_1_to_9,2011
1,1,7.24,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,12,86.87,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,8,57.91,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,6,43.43,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,1,7.24,MURRINDINDI,EDU_LVL_YR_1_to_9,2011
1,3,2.74,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,302,275.48,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,65,59.29,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,17,15.51,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,6,5.47,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,7,6.39,GREATER BENDIGO,EDU_LVL_YR_1_to_9,2011
1,3,1.71,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,98,56,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,21,12,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,8,4.57,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,9,5.14,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,2,1.14,BOROONDARA,EDU_LVL_YR_1_to_9,2011
1,11,5.44,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,151,74.68,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,37,18.3,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,23,11.38,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,21,10.39,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,3,1.48,BRIMBANK,EDU_LVL_YR_1_to_9,2011
1,2,5.36,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,83,222.32,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,35,93.75,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,14,37.5,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,3,8.04,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,1,2.68,CAMPASPE,EDU_LVL_YR_1_to_9,2011
1,1,1.08,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,79,85.47,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,18,19.47,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,7,7.57,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,4,4.33,CARDINIA,EDU_LVL_YR_1_to_9,2011
1,12,3.99,CASEY,EDU_LVL_YR_1_to_9,2011
1,166,55.26,CASEY,EDU_LVL_YR_1_to_9,2011
1,40,13.32,CASEY,EDU_LVL_YR_1_to_9,2011
1,6,2,CASEY,EDU_LVL_YR_1_to_9,2011
1,10,3.33,CASEY,EDU_LVL_YR_1_to_9,2011
1,2,0.67,CASEY,EDU_LVL_YR_1_to_9,2011
1,19,147.25,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,12,93,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,3,23.25,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,1,7.75,CENTRAL GOLDFIELDS,EDU_LVL_YR_1_to_9,2011
1,3,39.8,LODDON,EDU_LVL_YR_1_to_9,2011
1,4,53.07,LODDON,EDU_LVL_YR_1_to_9,2011
1,2,26.54,LODDON,EDU_LVL_YR_1_to_9,2011
1,9,5.92,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,131,86.16,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,31,20.39,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,13,8.55,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,14,9.21,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,2,1.32,DAREBIN,EDU_LVL_YR_1_to_9,2011
1,3,6.7,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,145,323.87,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,35,78.18,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,20,44.67,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,1,2.23,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,1,2.23,EAST GIPPSLAND,EDU_LVL_YR_1_to_9,2011
1,13,9.42,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,467,338.57,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,67,48.57,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,40,29,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,9,6.52,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,2,1.45,FRANKSTON,EDU_LVL_YR_1_to_9,2011
1,7,3.01,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,427,183.73,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,352,151.46,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,29,12.48,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,18,7.74,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,20,8.61,GREATER GEELONG,EDU_LVL_YR_1_to_9,2011
1,1,34.29,QUEENSCLIFFE,EDU_LVL_YR_1_to_9,2011
1,5,171.47,QUEENSCLIFFE,EDU_LVL_YR_1_to_9,2011
1,1,0.99,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,79,78.04,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,26,25.68,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,15,14.82,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,7,6.92,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,5,4.94,BAYSIDE,EDU_LVL_YR_1_to_9,2011
1,117,79.91,GLEN EIRA,EDU_LVL_YR_1_to_9,2011
1,34,23.22,GLEN EIRA,EDU_LVL_YR_1_to_9,2011
1,4,2.73,GLEN EIRA,EDU_LVL_YR_1_to_9,2011
1,7,4.78,GLEN EIRA,EDU_LVL_YR_1_to_9,2011
1,13,8.29,GREATER DANDENONG,EDU_LVL_YR_1_to_9,2011
1,511,325.89,GREATER DANDENONG,EDU_LVL_YR_1_to_9,2011
